ID,Tweet,Label
7959,"whoa, classmate got totally hideous over summer vacation",YES
4253,"Ye pakka kejru ko dubayega. Saalo tum APPIYON ne politics ka istar itna niche kr diyan h, sayad hi kisi ne aisa soch hoga.",NO
6595,6th-graders feel kind of bad after seeing how easy it was to make young teacher cry,YES
480,@nilofers  jin ke sath hum apni zindagi bitaane ke khwaab dekha karte they~ Aj unke khwaabo me aane se hum sehem se jaatey hain #irony,YES
592,kuch cricket k bade khiladiyo ki vajah se chote khiladiyo ka carrier kharab ho raha h ye pehle bhi ho chuka hai.,NO
6359,john roberts delivers finishing blow to stephen breyer to defend title of chief justice,YES
6086,nyse admits: this is all make believe,YES
7314,supreme court rules in favor of most buck-wild pride parade nation's ever seen,YES
3791,Uniform Civil Code agar chaiye to triple talaq ko khatm karna hoga aur inn nakli islamists ko mahilayon ka samman kaise kiya jata h batana h,NO
3753,Deshbhaki Ok desh bhakti ka sara jimma to apne le rkkha h na...triple talaq khtm krne se uniform a jayega na grt jai hoo ap logo ki,NO
3618,Rajesh Khanna Jaisi Star Power Bollywood Main Na Thi Na Hai Aur Na Kisi ki Ho Sakti Hai,NO
1316,Duniya gol hai magar hum sab straight hai. #irony,YES
8800,british girl exotic enough,YES
9802,phantom thread' wins academy award for best film you liked but probably wouldn't see again,YES
7743,justin timberlake tells jessica biel no one will believe her,YES
2393,"india ke liye mahi bhai ka rahana jaruri hai , virat run mashin hai magar m.s dhoni hi india ka cricket aage le ja sakta he virat nahi",NO
3223,Sath hi triple talaq ko bhi shamil kar lijiye... Kahin na kahin post ki tarif aur badh jayegi,NO
6071,"trump offers clear, historical precedent for deploying u.s. military with no provocation",YES
12319,pope francis asks congregation if it's okay if they do a low-key easter this year,YES
2754,kuch yaisa hi hai sir kiu ki wo log sarir se hindustani hai lekin dil aur dimag dono se pakistani hai...shame on this politics,NO
2652,"Wohi to hum bhi bol rhe hain, aur kisi bhi cricket dekhne wale ko pata hoga ki apne time ka top wicket taker tha wo",NO
8962,college roommates surprised to find dorm room has one king-size bed,YES
12422,YESNOth-grade prodigy studying mathematics at YESNOth-grade level,YES
2525,"Sahi kaha aapne, or aaj v maulana modi ji ka muslim prem dekhiye k triple talaq khatam kr rhe hn Kya mohabbat h maulana modi ji ko muslim se",NO
6919,laptop gets to age when it can be lightly tossed sometimes,YES
3490,: Tujhe cricket chhod Chacha ki yaad Q aa rehi ?,NO
3219,#TripleTalaq Ye talak wala matter BJP chhod de to @KapilSibal  & congres Ram mandir banawaye gi Sab ka ashatha ek sath pura ho jayega,NO
2003,"Bhai kasam se politics choro aur padhai kero, sharam kero na toh padh paye nahi cricket khel paye , neta tum kadoo benoga, chor ki aulad",NO
1062,What happend to TRIPLE TALAQ....public ko murkh banaya channel ki trp badhai aur khisak liye kyuki ye alpsankhyak ka mamla tha?????,NO
1369,Tumlogo ke ankhon le politicians ne parda daal rakha hai . 72 hooro ka sapna dikha ke chutiya  bana rahe hai apni politics karne keliye.,NO
407,"Shushma ji, Triple Talaq bhi vikas ka muda hai, musalman aurte ka vikas nari jaat ka vikas hai.",NO
13894,"""Oh, tumhari creative insight se sab overlooked gems shine bright.""",YES
12682,bride always dreamed about making fiancé's friends sweat asses off in fucking sun,YES
11127,netflix defends 'queer eye' episode where the fab five forced to euthanize completely hopeless slob,YES
3394,Mubarak ho bhai pr duwa hai ki aapke bete ko politics ki gandgi se dur ek pyaari si zindgi mile,NO
7465,local man helped every day by salad shooter,YES
3855,Jo insan apni biwi k murderer ko pakad ne k liye ek step nahi utha sakta wo muslim ka paksh le k Politics na hi kare,NO
4200,#TripleTalaq Details: Tumhe koi pasand nahi samjhao 1. Usse duri banalo fir samjaho 2. Samajh ho gayi to sath rho nhi t fir samjaho. 3.Tordo,NO
12986,girlfriend's cat choked a little,YES
3207,"Sab Kuch Bikne Ko Tayaar Hai Iss Duniyaa Me, Bas Kabhi Kuch Paise Kam Pad Jaate Hain. #Sarcasm",YES
2611,#PAKvWXI itna small ground to hmare guly cricket main bhi nahi hota hai.aur @babarazam258 ko @imVkohli batate ho.kha raja bhoj kha gangu tel,NO
12120,new tech-support caste arises in india,YES
2801,Agar Modi ji sab kuch karne rage to  Kejri Bal ji ap kya karoge aap cricket khelenge,NO
367,#INDvAUS @virendersehwag.. Kya Opening hai viru bhai.. Shrab to aisi hi badnaam hai nasha to indian cricket me hai..,NO
170,Ha ha wo aap per bhi lagu hota hai..Ye politics hai aur Ye sab jayaz hai..,NO
11164,mom tries to appear interested in daughter's documentary,YES
9418,inexperienced streaker to practice in living room a few times before doing it for real,YES
13064,doctors recommend getting 8 centuries of cryosleep,YES
11568,mccain gets hammered at local vfw,YES
2634,"Iftar se unka bhala nai hoga , sach me muslim ke liye kuch karna he to Triple talaq hatao, Madarsa ban karke free govt. Education do",NO
10653,teen accurately describes robert mapplethorpe exhibit as 'gay',YES
8713,"chris tucker to focus attention on smaller, more personal rush hour projects",YES
783,Sir hum too dubai main hain ab oor age bi ziyada hai par pakistan ka naam dunia email cricket main sooraj ki tara chamka den gay.,NO
11577,report: things finally as bad as trump claims,YES
4943,Nidhi Razdan to Omar Abdullah ki Begum banner Wali hai--- kahi aap bhi triple talaq ke mood mein to nahi?,NO
2857,"Yeah koyla shree bahut nakaratmak vicharo sai bhara hua hai, 15 august ko bhi nahi baksa, vaisa he mahidaya ka politics career khatam hai",NO
12384,"eleven-year-old has miniskirt, pumps, vague notion of what sex is",YES
7826,church member not the same since unsuccessful choir tryout,YES
12227,"gay gene isolated, ostracized",YES
5769,americans demand their voices be heard and also some kind of dessert you get after breakfast,YES
7215,second-grader expelled from sex farm,YES
6138,swimsuit skirt conceals hideous thigh region,YES
12579,trump claims he can overrule constitution with executive order because of little-known 'no one will stop me' loophole,YES
13595,"""Haan haan, tumhari logic itni flawless hai ke sab kuch bilkul ulta ho jayega.""",YES
9831,drunk nutritionists recommend eating entire frozen pizza at 3 a.m.,YES
6860,nation relieved insufferable little 'game of thrones' fans don't have book to lord over them this season,YES
14005,"""Bhai, tumhari logic se sab scattered melodies form a perfect symphony.""",YES
5293,vespa corporation enchants another slight little man-child,YES
4428,@sardanarohit sir aapne last two week se ek bhi din job ke liye debate ki ho.#TripleTalaq subjudice haiBut Apne toh Apne judgement dene lage,NO
11934,man suddenly realizes he was duped by commercial's romanticized vision of canned beans,YES
6029,queen elizabeth disappointed in new royal baby boy's lack of proper inbreeding,YES
3799,BJP ke leaders ka muh  kyun band hai koi kuch bolta  kyun nahi triple talaq pe to bahut Mubarak de rahe the un  ladkiyun ko,NO
4083,Krk tu bc hai aur rahega hamashe ke liye.teri aukat nahi bollywood mai na koi tujhe puchata hai ..sirf gaali dena log tujhe follow karte hai,NO
12684,new girlfriend bears disturbing resemblance to old girlfriend,YES
4881,Cricket khelna sikho bhai a hero log ka kaam hai,NO
12632,"church, state joyfully reunite after 23NO-year trial separation",YES
1791,"..waise sir nayak ek behtareen movie h, politics ki saari sachchayi bayaan krti h ye film,aese hi movie bnaiye,logon ki aankhein kholiye",NO
130,"@m_z_evil Itne 'neta' hain India mein, ki jaha khudai karo vahi se aawaz aayegi, ""arre mujhe bhi to nikalo, mai bhi hu yaha pe"" #sarcasm",YES
10939,"judge rolls eyes, upholds naughty baker's first-amendment rights",YES
13358,gop leaders demand congressman duncan hunter's resignation after discovering he poor,YES
11528,mitch mcconnell reminds senators that they'll have to make up government shutdown days at end of year,YES
11049,disapproving michelle obama to be printed on all fast food containers,YES
1381,"#Lahore: #WorldEleven Kay Khilaf Qaumi #Cricket Team Ka Elaan, Sarfaraz Ahmed Team Ki Qayadat Karain Gay",NO
12133,rash of high-speed chases threatens local fruit stand,YES
7300,milk rushing through jug handle having the time of its life,YES
12101,thousands of dismembered crash test dummies line newly discovered catacombs beneath ford motor plant,YES
12250,can the american idol 2  winner end kelly clarkson's pop-chart dominance?,YES
5724,historical archives: wide-spread powder shortage confounds nation's bewigged.,YES
1872,"Arre abhi you madam ki Saadi bhi nahi hui, nikah, triple talaq, halala, gudala sab baki Hai abhi kaise budhi ho jayegi..",NO
9232,internet jokester strikes again,YES
8446,breaking: drunk teen going YESNONO mph down slick highway is invincible,YES
12627,circular editor makes last-minute call to run fabric softener as top coupon,YES
581,Bas gaand tumhari kapil mishra ke samne hi fat ti hai....baaki gandi politics thik kar lete ho,NO
13997,"""Haan, tumhari logic se sab faded lines turn into perfect verses.""",YES
4900,Bharat me to Bharat ka hi samvidhan aur kanoon chalega nahi to jao Pakistan but vaha to triple talaq ban hai pahle se,NO
5530,new study reveals nothing pfizer's lawyers can't take care of,YES
4216,Iski majboori smjho bhai isko ye sab krna hai  bollywood me koi kam nai deta modi ki chat kr salry milti hai aur pta nai padmshree b mil jay,NO
13572,"""Oh, kya insight di haiâ€”Google bhi tumse inspire ho jayega.""",YES
13746,"""Wah, tumhari creative soch se sab standard clichÃ©s ko innovate kar diya.""",YES
3308,Inshallah usi samvidhan ki dhajjiyan udayenge wid triple talaq,NO
3489,Yogi ji apne vidhayakon ko kuchh kamm dein  Sirf feeta cricket match aur innaguration tak hi simit na rakhey,NO
3608,"@BCCI  mat khel Bhai aur Srilanka se, Kyu cricket ka mazaa kharab Kar Raha hai....aur bhi teams hai.... Bangladesh ko bulaa le",NO
1338,Bachhon ki maut pe sanvedna prakat karne ki bajaye politics karne wale yahi bata raha ki tu kitna samvedanshil hai.,NO
2469,or ho sake to jake arakshan mang apne liye. tumhari brahman se ladai apne paas hi rakh ye politics apne ghar ak simit rakhoge to achha he,NO
11814,YESYES-year-old moron can't wait to get her first period,YES
10307,"castro leaves hospital two years younger, four inches taller",YES
615,@thaluaclub @anjanaomkashyap @congress_hatao @khangress @ravishndtv @sardesairajdeep nahi media to POP JOHN PAUL ke Avataar hai,YES
3902,Politics to harami hai par tu sabse bada haramzaada hai .modi se anne se pehle tu desh bhakt tha ab tu jihadi hai.laanat hai .,NO
754,Try tho karke dekh chutiye.. Agar voh akele tum logo ki nahi bhajiya na.. tho cricket dekhna band kar lungi.. *pinky promise*,NO
731,#AchheDin aa to gae hai par kohre ki wajah se dikh nhi rhe shyd  #Modi #ModiBhakts #height #sarcasm #india #pm #NewYearWithGoeventz,YES
10402,data-entry clerk reapplies carmex at YES7-minute intervals,YES
12114,clinton throws flash grenade to divert attention from question about senate voting record,YES
8373,florida police warn public against taking law into own hands unless it's that law specifically designed for you to do that,YES
1235,Phoolonka Haar pehnneke baad Jutti khanae kabhi Jigar rakhna Chahiye Isi ko luck or Politics Kahte he,NO
2180,Cricket ka Nasha Sachin aur Dravid ke sath hi Dafan ho gaya...,NO
4654,Mahesh Bhatt ka bistar garam karke Bollywood mein aayi h aur abhi Feminism ke naam pe non stop bakcho8i karwa lo Raan8 se LMAO!,NO
11281,report: average american spends 25% of life waiting in line at cell phone store,YES
5236,"doob marne ka maqaam hai :-( ""@Ayesha_Summer: Cancer K Mareez Bhe ab aisi performance dikhaein gein #Sarcasm #PakVsInd""",NO
7471,mexican program aims to reach drug lords before they get caught up in cartels,YES
700,Resigned: Sri Lanka Cricket aniyin thodar thoalviyinaal Therivuk kuluth Thalaivar Sanath Jayasuriya ullitta athan uruppinarhal Raajinaamaa,NO
13471,personal trainer impressed by man's improved excuses,YES
3740,Aap ko to bas tweet krna hai aur logo ko darana hai kam se kam politics ke bajaye asliyat logo ko bataya kriye.,NO
661,jo log din raat print/electronic media par apni har baat bolte h even fantasies bhi vo ye bol rahe h ki unhe bolne nahi diya ja raha #Irony,YES
2872,Yeh... Kejriwal pe Dhyan rakhana. @AamAadmiParty  wale politics me niche gire huve log hai. @ArvindKejriwal,NO
9005,tv commercial for beverage features woefully reckless pouring technique,YES
12271,fda recalls food,YES
1773,"@SimraKarimi i bet you do, shaitan ki khala dosro ki khushyo ka khayal karti hain #irony :P",YES
6326,"single-parent families get 'a' rating ,from drug kingpin",YES
5058,@sidin Angrezi Khel hai bhaiya.. tum kahe nahi samajh pate... #sarcasm,NO
1914,"#Govinda @Govinda_HeroNo1 #Neelam @neelamkothari #Bollywood #filmstars #GIF Naam Saare Mujhe Bhool Sindoor , 1987  Old is goldpic.twitter.com/6oKiwNMNCQ",NO
11292,world's supermodels form hall of justice to protect ordinary models,YES
992,Insaan bhi kinta Haramkhor hai!Pehle bullet banayega fir usse bachne ke liye bullet proof jackets! #Irony,YES
13649,"""Arre, tumhari sarcasm se sab boring threads pe bhi trending ban jate hain.""",YES
3700,#TripleTalaq to jhanki tha ... #35A abhi baki hai,NO
6361,"gta v' a sophisticated gaming experience, says man who spent 3 hours running over homeless people with fire truck",YES
11547,white house staff reminded to place lids firmly on trash cans after steve bannon gets into garbage again,YES
9413,police homicide investigation uncovers cap in ass,YES
7293,chicago's annual homicide drive off to most promising start in decades,YES
10572,man at party comes crawling back to conversation he thought he could do better than,YES
